date,mean,month,name,year,bridge,bwidth,pp open,burning,elnino,provincelight,pixellight,rain,temperature,road.freight,road.passengers
2012-04-01T00:00:00,271.444458,4,My Thuan,2012,1,23.66,2,0,0,11.1272387,0,136.7,29,2263.45,28.65
2012-05-01T00:00:00,279.0499878,5,My Thuan,2012,1,23.66,2,0,0,11.1272387,0,249.7,28.2,2263.45,28.65
2012-06-01T00:00:00,274.4400024,6,My Thuan,2012,1,23.66,2,0,0,11.1272387,0,166.3,28.4,2263.45,28.65
2012-07-01T00:00:00,270.4666748,7,My Thuan,2012,1,23.66,2,0,0,11.1272387,0,288.5,27.5,2263.45,28.65
2012-08-01T00:00:00,273.9500122,8,My Thuan,2012,1,23.66,2,1,0,11.1272387,0,218.4,27.8,2263.45,28.65
2012-09-01T00:00:00,272.5,9,My Thuan,2012,1,23.66,2,1,0,11.1272387,0,533.3,26.6,2263.45,28.65
2012-10-01T00:00:00,260.9571533,10,My Thuan,2012,1,23.66,2,1,0,11.1272387,0,192.4,27.8,2263.45,28.65
2012-11-01T00:00:00,243.4333344,11,My Thuan,2012,1,23.66,2,0,0,11.1272387,0,91.4,27.8,2263.45,28.65
2012-12-01T00:00:00,235.3666687,12,My Thuan,2012,1,23.66,2,0,0,11.1272387,0,11.8,27.8,2263.45,28.65
2013-01-01T00:00:00,236.1999969,1,My Thuan,2013,1,23.66,2,0,0,12.75822385,6,36.9,26.5,2473.6,29.25
2013-02-01T00:00:00,241.7375031,2,My Thuan,2013,1,23.66,2,1,0,12.75822385,6,8.1,27.5,2473.6,29.25
2013-03-01T00:00:00,259.7999878,3,My Thuan,2013,1,23.66,2,1,0,12.75822385,6,0,28.5,2473.6,29.25
2013-04-01T00:00:00,265.6375122,4,My Thuan,2013,1,23.66,2,0,0,12.75822385,6,104.3,29.3,2473.6,29.25
2013-05-01T00:00:00,274.0142822,5,My Thuan,2013,1,23.66,2,0,0,12.75822385,6,196,29.3,2473.6,29.25
2013-06-01T00:00:00,279.5400085,6,My Thuan,2013,1,23.66,2,0,0,12.75822385,6,291.6,28.2,2473.6,29.25
2013-07-01T00:00:00,289.2000122,7,My Thuan,2013,1,23.66,2,0,0,12.75822385,6,258.4,27.3,2473.6,29.25
2013-08-01T00:00:00,281.2333374,8,My Thuan,2013,1,23.66,2,1,0,12.75822385,6,288.3,27.6,2473.6,29.25
2013-09-01T00:00:00,280.6500244,9,My Thuan,2013,1,23.66,2,1,0,12.75822385,6,233,27.7,2473.6,29.25
2013-10-01T00:00:00,274.8999939,10,My Thuan,2013,1,23.66,2,1,0,12.75822385,6,265.1,27.5,2473.6,29.25
2013-11-01T00:00:00,261.7250061,11,My Thuan,2013,1,23.66,2,0,0,12.75822385,6,230.5,27.6,2473.6,29.25
2013-12-01T00:00:00,252.9250031,12,My Thuan,2013,1,23.66,2,0,0,12.75822385,6,29.1,26.1,2473.6,29.25
2014-01-01T00:00:00,249.3800049,1,My Thuan,2014,1,23.66,2,0,0,13.56361053,6,8.3,25.3,2567.1,29.9
2014-02-01T00:00:00,254.1818237,2,My Thuan,2014,1,23.66,2,1,0,13.56361053,6,0,25.9,2567.1,29.9
2014-03-01T00:00:00,263.0249939,3,My Thuan,2014,1,23.66,2,1,0,13.56361053,6,0,27.9,2567.1,29.9
2014-04-01T00:00:00,262.9833374,4,My Thuan,2014,1,23.66,2,0,0,13.56361053,6,61.2,29.5,2567.1,29.9
2014-05-01T00:00:00,282.5714417,5,My Thuan,2014,1,23.66,2,0,0,13.56361053,6,153.6,29.4,2567.1,29.9
2014-06-01T00:00:00,278.9666748,6,My Thuan,2014,1,23.66,2,0,0,13.56361053,6,190.3,28.2,2567.1,29.9
2014-07-01T00:00:00,277.6333313,7,My Thuan,2014,1,23.66,2,0,0,13.56361053,6,388.6,27.7,2567.1,29.9
2014-08-01T00:00:00,272.7749939,8,My Thuan,2014,1,23.66,2,1,0,13.56361053,6,341.7,28,2567.1,29.9
2014-09-01T00:00:00,268.9750061,9,My Thuan,2014,1,23.66,2,1,0,13.56361053,6,273.3,27.6,2567.1,29.9
2014-10-01T00:00:00,264.6199951,10,My Thuan,2014,1,23.66,2,1,1,13.56361053,6,254.4,27.5,2567.1,29.9
2014-11-01T00:00:00,259.0285645,11,My Thuan,2014,1,23.66,2,0,1,13.56361053,6,291.3,27.6,2567.1,29.9
2014-12-01T00:00:00,246.8249969,12,My Thuan,2014,1,23.66,2,0,1,13.56361053,6,103,27.2,2567.1,29.9
2015-01-01T00:00:00,246.6875,1,My Thuan,2015,1,23.66,2,0,1,15.61452255,7,43.6,25.6,2518.35,30.2
2015-02-01T00:00:00,249.8249969,2,My Thuan,2015,1,23.66,2,1,1,15.61452255,7,0,26,2518.35,30.2
2015-03-01T00:00:00,263.7533264,3,My Thuan,2015,1,23.66,2,1,1,15.61452255,7,0,27.9,2518.35,30.2
2015-04-01T00:00:00,276.9833374,4,My Thuan,2015,1,23.66,2,0,1,15.61452255,7,6.4,29.4,2518.35,30.2
2015-05-01T00:00:00,278.7454529,5,My Thuan,2015,1,23.66,2,0,1,15.61452255,7,131.6,29.7,2518.35,30.2
2015-06-01T00:00:00,285.4333496,6,My Thuan,2015,1,23.66,2,0,1,15.61452255,7,466.6,28.2,2518.35,30.2
2015-07-01T00:00:00,275.8333435,7,My Thuan,2015,1,23.66,2,0,1,15.61452255,7,200.7,28.6,2518.35,30.2
2015-08-01T00:00:00,281.8399963,8,My Thuan,2015,1,23.66,2,1,1,15.61452255,7,250.6,28.3,2518.35,30.2
2015-09-01T00:00:00,281.4333191,9,My Thuan,2015,1,23.66,2,1,1,15.61452255,7,645.3,27.6,2518.35,30.2
2015-10-01T00:00:00,276.6000061,10,My Thuan,2015,1,23.66,2,1,1,15.61452255,7,231.4,28.3,2518.35,30.2
2015-11-01T00:00:00,266.7250061,11,My Thuan,2015,1,23.66,3,0,1,15.61452255,7,272.4,28,2518.35,30.2
2015-12-01T00:00:00,253.1875,12,My Thuan,2015,1,23.66,3,0,1,15.61452255,7,48.6,27.8,2518.35,30.2
2016-01-01T00:00:00,250.9111176,1,My Thuan,2016,1,23.66,3,0,1,16.12138085,7,0.2,27.9,2751.65,31.25
2016-02-01T00:00:00,246.7099915,2,My Thuan,2016,1,23.66,3,1,1,16.12138085,7,2.1,27.3,2751.65,31.25
2016-03-01T00:00:00,258.0384521,3,My Thuan,2016,1,23.66,3,1,1,16.12138085,7,0,28,2751.65,31.25
2016-04-01T00:00:00,264.2142944,4,My Thuan,2016,1,23.66,3,0,1,16.12138085,7,4,30.1,2751.65,31.25
2016-05-01T00:00:00,270.7000122,5,My Thuan,2016,1,23.66,3,0,0,16.12138085,7,161.4,29.9,2751.65,31.25
2016-06-01T00:00:00,271.6000061,6,My Thuan,2016,1,23.66,3,0,0,16.12138085,7,230.8,28.3,2751.65,31.25
2016-07-01T00:00:00,272.657135,7,My Thuan,2016,1,23.66,3,0,0,16.12138085,7,432.2,28.3,2751.65,31.25
2016-08-01T00:00:00,271.4333191,8,My Thuan,2016,1,23.66,3,1,0,16.12138085,7,271.9,28.4,2751.65,31.25
2016-09-01T00:00:00,274.2000122,9,My Thuan,2016,1,23.66,3,1,0,16.12138085,7,345,27.6,2751.65,31.25
2016-10-01T00:00:00,,10,My Thuan,2016,1,23.66,3,1,0,16.12138085,7,501.1,27,2751.65,31.25
2016-11-01T00:00:00,252.1333313,11,My Thuan,2016,1,23.66,3,0,0,16.12138085,7,183.6,27.9,2751.65,31.25
2016-12-01T00:00:00,244.75,12,My Thuan,2016,1,23.66,3,0,0,16.12138085,7,171.8,27.1,2751.65,31.25
2017-01-01T00:00:00,242.4499969,1,My Thuan,2017,1,23.66,3,0,0,19.52653647,9,15.8,27.3,2930,33.8
2017-02-01T00:00:00,250.8800049,2,My Thuan,2017,1,23.66,3,1,0,19.52653647,9,54.3,27.1,2930,33.8
2017-03-01T00:00:00,253.6285706,3,My Thuan,2017,1,23.66,3,1,0,19.52653647,9,12.5,27.9,2930,33.8
2017-04-01T00:00:00,263.0100098,4,My Thuan,2017,1,23.66,3,0,0,19.52653647,9,98.1,29.3,2930,33.8
2017-05-01T00:00:00,263.8999939,5,My Thuan,2017,1,23.66,3,0,0,19.52653647,9,272.4,29,2930,33.8
2017-06-01T00:00:00,273.1142883,6,My Thuan,2017,1,23.66,3,0,0,19.52653647,9,148.6,28.7,2930,33.8
2017-07-01T00:00:00,271.2000122,7,My Thuan,2017,1,23.66,3,0,0,19.52653647,9,251.4,28,2930,33.8
2017-08-01T00:00:00,264.75,8,My Thuan,2017,1,23.66,3,1,0,19.52653647,9,383.1,27.7,2930,33.8
2017-09-01T00:00:00,266.0666809,9,My Thuan,2017,1,23.66,3,1,0,19.52653647,9,291.5,28.2,2930,33.8
2017-10-01T00:00:00,270.2999878,10,My Thuan,2017,1,23.66,3,1,0,19.52653647,9,453.8,27.5,2930,33.8
2017-11-01T00:00:00,251.1999969,11,My Thuan,2017,1,23.66,3,0,0,19.52653647,9,121.3,27.7,2930,33.8
2017-12-01T00:00:00,252.6750031,12,My Thuan,2017,1,23.66,3,0,0,19.52653647,9,72.4,26.3,2930,33.8
2018-01-01T00:00:00,241.6999969,1,My Thuan,2018,1,23.66,3,0,0,21.67376374,12,42.5,26.7,3184.2,32.3
2018-02-01T00:00:00,248.3125,2,My Thuan,2018,1,23.66,3,1,0,21.67376374,12,11.2,26.6,3184.2,32.3
2018-03-01T00:00:00,262.5899963,3,My Thuan,2018,1,23.66,3,1,0,21.67376374,12,0.2,28.1,3184.2,32.3
2018-04-01T00:00:00,271.444458,4,My Thuan,2018,1,23.66,3,0,0,21.67376374,12,10.1,29.1,3184.2,32.3
2018-05-01T00:00:00,281.2833252,5,My Thuan,2018,1,23.66,3,0,0,21.67376374,12,219.8,29.3,3184.2,32.3
2018-06-01T00:00:00,281.0999756,6,My Thuan,2018,1,23.66,3,0,0,21.67376374,12,238.8,28.1,3184.2,32.3
2018-07-01T00:00:00,271.5499878,7,My Thuan,2018,1,23.66,3,0,0,21.67376374,12,522.9,27.5,3184.2,32.3
2018-08-01T00:00:00,273.5,8,My Thuan,2018,1,23.66,3,1,0,21.67376374,12,288.8,28,3184.2,32.3
2018-09-01T00:00:00,271.9428711,9,My Thuan,2018,1,23.66,3,1,1,21.67376374,12,293.7,27.6,3184.2,32.3
2018-10-01T00:00:00,268.7428589,10,My Thuan,2018,1,23.66,3,1,1,21.67376374,12,227.6,28.1,3184.2,32.3
2018-11-01T00:00:00,256.6666565,11,My Thuan,2018,1,23.66,3,0,1,21.67376374,12,104.5,28.1,3184.2,32.3
2018-12-01T00:00:00,248.25,12,My Thuan,2018,1,23.66,3,0,1,21.67376374,12,47.7,27.8,3184.2,32.3
2019-01-01T00:00:00,245.5222168,1,My Thuan,2019,1,23.66,3,0,1,24.05710994,16,149.3,27,,
2019-02-01T00:00:00,258.2363586,2,My Thuan,2019,1,23.66,3,1,1,24.05710994,16,0.8,27.4,,
2019-03-01T00:00:00,259.4333496,3,My Thuan,2019,1,23.66,3,1,1,24.05710994,16,13.1,28.6,,
2019-04-01T00:00:00,265.2799988,4,My Thuan,2019,1,23.66,3,0,1,24.05710994,16,60.7,29.9,,
2019-05-01T00:00:00,280.9199829,5,My Thuan,2019,1,23.66,3,0,1,24.05710994,16,205.4,29.5,,
2019-06-01T00:00:00,276.4500122,6,My Thuan,2019,1,23.66,3,0,1,24.05710994,16,444.8,28.5,,
2019-07-01T00:00:00,273.1400146,7,My Thuan,2019,1,23.66,3,0,0,24.05710994,16,242.2,28.2,,
2019-08-01T00:00:00,270,8,My Thuan,2019,1,23.66,3,1,0,24.05710994,16,464.5,27.6,,
2019-09-01T00:00:00,261,9,My Thuan,2019,1,23.66,3,1,0,24.05710994,16,302.5,27.9,,
2019-10-01T00:00:00,268.0714417,10,My Thuan,2019,1,23.66,3,1,0,24.05710994,16,269.5,27.9,,
2019-11-01T00:00:00,258.8250122,11,My Thuan,2019,1,23.66,3,0,0,24.05710994,16,110.1,27.8,,
2019-12-01T00:00:00,250.9857178,12,My Thuan,2019,1,23.66,3,0,0,24.05710994,16,0,26.5,,
2007-01-01T00:00:00,240.8857117,1,Rach Mieu,2007,0,15,1,0,1,7.098427328,47,38,26.1,1597.15,21.55
2007-02-01T00:00:00,245.0749969,2,Rach Mieu,2007,0,15,1,1,0,7.098427328,47,0,26.4,1597.15,21.55
2007-03-01T00:00:00,245.3578949,3,Rach Mieu,2007,0,15,1,1,0,7.098427328,47,39,27.9,1597.15,21.55
2007-04-01T00:00:00,263.3666687,4,Rach Mieu,2007,0,15,1,0,0,7.098427328,47,86,29.2,1597.15,21.55
2007-05-01T00:00:00,268.8285828,5,Rach Mieu,2007,0,15,1,0,0,7.098427328,47,174,28.4,1597.15,21.55
2007-06-01T00:00:00,267.4333496,6,Rach Mieu,2007,0,15,1,0,0,7.098427328,47,322,28.3,1597.15,21.55
2007-07-01T00:00:00,262.4199829,7,Rach Mieu,2007,0,15,1,0,0,7.098427328,47,421,27.3,1597.15,21.55
2007-08-01T00:00:00,264.8500061,8,Rach Mieu,2007,0,15,1,1,0,7.098427328,47,371,27.4,1597.15,21.55
2007-09-01T00:00:00,267.1000061,9,Rach Mieu,2007,0,15,1,1,0,7.098427328,47,307,27.5,1597.15,21.55
2007-10-01T00:00:00,255.4454498,10,Rach Mieu,2007,0,15,1,1,0,7.098427328,47,508,27.1,1597.15,21.55
2007-11-01T00:00:00,248.4833374,11,Rach Mieu,2007,0,15,1,0,0,7.098427328,47,339,26.6,1597.15,21.55
2007-12-01T00:00:00,240.0230713,12,Rach Mieu,2007,0,15,1,0,0,7.098427328,47,1,26.9,1597.15,21.55
2008-01-01T00:00:00,240.3000031,1,Rach Mieu,2008,0,15,1,0,0,5.777082754,45,113,26.2,1697.6,20.35
2008-02-01T00:00:00,245.3461456,2,Rach Mieu,2008,0,15,1,1,0,5.777082754,45,8,26.5,1697.6,20.35
2008-03-01T00:00:00,249.0375061,3,Rach Mieu,2008,0,15,1,1,0,5.777082754,45,0,27.3,1697.6,20.35
2008-04-01T00:00:00,268.3888855,4,Rach Mieu,2008,0,15,1,0,0,5.777082754,45,94,28.7,1697.6,20.35
2008-05-01T00:00:00,277.0250244,5,Rach Mieu,2008,0,15,1,0,0,5.777082754,45,272,27.9,1697.6,20.35
2008-06-01T00:00:00,276.4500122,6,Rach Mieu,2008,0,15,1,0,0,5.777082754,45,381,27.7,1697.6,20.35
2008-07-01T00:00:00,275.3777771,7,Rach Mieu,2008,0,15,1,0,0,5.777082754,45,332,27.4,1697.6,20.35
2008-08-01T00:00:00,273.4143066,8,Rach Mieu,2008,0,15,1,1,0,5.777082754,45,260,27.4,1697.6,20.35
2008-09-01T00:00:00,272.0833435,9,Rach Mieu,2008,0,15,1,1,0,5.777082754,45,429,27,1697.6,20.35
2008-10-01T00:00:00,264.8900146,10,Rach Mieu,2008,0,15,1,1,0,5.777082754,45,348,27.2,1697.6,20.35
2008-11-01T00:00:00,255.2142792,11,Rach Mieu,2008,0,15,1,0,0,5.777082754,45,270,26.7,1697.6,20.35
2008-12-01T00:00:00,244.7400055,12,Rach Mieu,2008,0,15,1,0,0,5.777082754,45,172,26.2,1697.6,20.35
2009-01-01T00:00:00,248.7142944,1,Rach Mieu,2009,1,15,1,0,0,6.11103232,42.25,22.7,25.1,1818.9,21.35
2009-02-01T00:00:00,238.7799988,2,Rach Mieu,2009,1,15,1,1,0,6.11103232,42.25,101.3,26.7,1818.9,21.35
2009-03-01T00:00:00,253.2785797,3,Rach Mieu,2009,1,15,1,1,0,6.11103232,42.25,2.2,28.6,1818.9,21.35
2009-04-01T00:00:00,265.8222046,4,Rach Mieu,2009,1,15,1,0,0,6.11103232,42.25,201.4,28.9,1818.9,21.35
2009-05-01T00:00:00,276.3500061,5,Rach Mieu,2009,1,15,1,0,0,6.11103232,42.25,342.4,28.3,1818.9,21.35
2009-06-01T00:00:00,267.7999878,6,Rach Mieu,2009,1,15,1,0,0,6.11103232,42.25,169.3,28.8,1818.9,21.35
2009-07-01T00:00:00,268.75,7,Rach Mieu,2009,1,15,1,0,1,6.11103232,42.25,413.5,27.2,1818.9,21.35
2009-08-01T00:00:00,267.18573,8,Rach Mieu,2009,1,15,1,1,1,6.11103232,42.25,210.1,28.1,1818.9,21.35
2009-09-01T00:00:00,267.8500061,9,Rach Mieu,2009,1,15,2,1,1,6.11103232,42.25,488.3,27,1818.9,21.35
2009-10-01T00:00:00,261.1000061,10,Rach Mieu,2009,1,15,2,1,1,6.11103232,42.25,208,27.5,1818.9,21.35
2009-11-01T00:00:00,251.7666626,11,Rach Mieu,2009,1,15,2,0,1,6.11103232,42.25,65.6,27.4,1818.9,21.35
2009-12-01T00:00:00,246.5111084,12,Rach Mieu,2009,1,15,2,0,1,6.11103232,42.25,19.6,26.7,1818.9,21.35
2010-01-01T00:00:00,237.4454498,1,Rach Mieu,2010,1,15,2,0,1,8.264807378,40.75,22.7,25.1,2104.8,24.25
2010-02-01T00:00:00,240.0083313,2,Rach Mieu,2010,1,15,2,1,1,8.264807378,40.75,101.3,26.7,2104.8,24.25
2010-03-01T00:00:00,257.190918,3,Rach Mieu,2010,1,15,2,1,1,8.264807378,40.75,2.2,28.6,2104.8,24.25
2010-04-01T00:00:00,258.5916748,4,Rach Mieu,2010,1,15,2,0,0,8.264807378,40.75,201.4,28.9,2104.8,24.25
2010-05-01T00:00:00,269.7000122,5,Rach Mieu,2010,1,15,2,0,0,8.264807378,40.75,342.4,28.2,2104.8,24.25
2010-06-01T00:00:00,264.0499878,6,Rach Mieu,2010,1,15,2,0,0,8.264807378,40.75,169.3,28.8,2104.8,24.25
2010-07-01T00:00:00,271.4500122,7,Rach Mieu,2010,1,15,2,0,0,8.264807378,40.75,413.5,27.2,2104.8,24.25
2010-08-01T00:00:00,274.3999939,8,Rach Mieu,2010,1,15,2,1,0,8.264807378,40.75,210.1,28.1,2104.8,24.25
2010-09-01T00:00:00,270.6000061,9,Rach Mieu,2010,1,15,2,1,0,8.264807378,40.75,488.3,27,2104.8,24.25
2010-10-01T00:00:00,266.3999939,10,Rach Mieu,2010,1,15,2,1,0,8.264807378,40.75,208,27.5,2104.8,24.25
2010-11-01T00:00:00,261.2333374,11,Rach Mieu,2010,1,15,2,0,0,8.264807378,40.75,65.6,27.4,2104.8,24.25
2010-12-01T00:00:00,255.3285675,12,Rach Mieu,2010,1,15,2,0,0,8.264807378,40.75,19.6,26.7,2104.8,24.25
2011-01-01T00:00:00,253.7200012,1,Rach Mieu,2011,1,15,2,0,0,8.817502468,47.5,19,26.3,2513.3,26.4
2011-02-01T00:00:00,254.8000031,2,Rach Mieu,2011,1,15,2,1,0,8.817502468,47.5,0,26.4,2513.3,26.4
2011-03-01T00:00:00,254.0666656,3,Rach Mieu,2011,1,15,2,1,0,8.817502468,47.5,87.2,27.4,2513.3,26.4
2011-04-01T00:00:00,262.5249939,4,Rach Mieu,2011,1,15,2,0,0,8.817502468,47.5,91,28,2513.3,26.4
2011-05-01T00:00:00,272.5166626,5,Rach Mieu,2011,1,15,2,0,0,8.817502468,47.5,241.5,28.7,2513.3,26.4
2011-06-01T00:00:00,272.75,6,Rach Mieu,2011,1,15,2,0,0,8.817502468,47.5,369.8,28,2513.3,26.4
2011-07-01T00:00:00,265.5499878,7,Rach Mieu,2011,1,15,2,0,0,8.817502468,47.5,298.1,27.7,2513.3,26.4
2011-08-01T00:00:00,265.2000122,8,Rach Mieu,2011,1,15,2,1,0,8.817502468,47.5,236.8,27.9,2513.3,26.4
2011-09-01T00:00:00,266.8666687,9,Rach Mieu,2011,1,15,2,1,0,8.817502468,47.5,593.8,27.2,2513.3,26.4
2011-10-01T00:00:00,262.8399963,10,Rach Mieu,2011,1,15,2,1,0,8.817502468,47.5,187.4,28.1,2513.3,26.4
2011-11-01T00:00:00,258.9888916,11,Rach Mieu,2011,1,15,2,0,0,8.817502468,47.5,242.9,27.5,2513.3,26.4
2011-12-01T00:00:00,246.4300079,12,Rach Mieu,2011,1,15,2,0,0,8.817502468,47.5,78.4,26.4,2513.3,26.4
2012-01-01T00:00:00,236.4857178,1,Rach Mieu,2012,1,15,2,0,0,9.369954927,56,7.3,26.6,2786.95,27.7
2012-02-01T00:00:00,245.9166718,2,Rach Mieu,2012,1,15,2,1,0,9.369954927,56,24.4,27.2,2786.95,27.7
2012-03-01T00:00:00,256.8200073,3,Rach Mieu,2012,1,15,2,1,0,9.369954927,56,233.7,28.1,2786.95,27.7
2012-04-01T00:00:00,270.1214294,4,Rach Mieu,2012,1,15,2,0,0,9.369954927,56,136.7,29,2786.95,27.7
2012-05-01T00:00:00,278.657135,5,Rach Mieu,2012,1,15,2,0,0,9.369954927,56,249.7,28.2,2786.95,27.7
2012-06-01T00:00:00,274.7000122,6,Rach Mieu,2012,1,15,2,0,0,9.369954927,56,166.3,28.4,2786.95,27.7
2012-07-01T00:00:00,268.7999878,7,Rach Mieu,2012,1,15,2,0,0,9.369954927,56,288.5,27.5,2786.95,27.7
2012-08-01T00:00:00,271.6000061,8,Rach Mieu,2012,1,15,2,1,0,9.369954927,56,218.4,27.8,2786.95,27.7
2012-09-01T00:00:00,269.7999878,9,Rach Mieu,2012,1,15,2,1,0,9.369954927,56,533.3,26.6,2786.95,27.7
2012-10-01T00:00:00,257.2000122,10,Rach Mieu,2012,1,15,2,1,0,9.369954927,56,192.4,27.8,2786.95,27.7
2012-11-01T00:00:00,245.3181763,11,Rach Mieu,2012,1,15,2,0,0,9.369954927,56,91.4,27.8,2786.95,27.7
2012-12-01T00:00:00,234.9666595,12,Rach Mieu,2012,1,15,2,0,0,9.369954927,56,11.8,27.8,2786.95,27.7
2013-01-01T00:00:00,236.1374969,1,Rach Mieu,2013,1,15,2,0,0,11.02371335,57,36.9,26.5,3151.45,26.5
2013-02-01T00:00:00,239.5090942,2,Rach Mieu,2013,1,15,2,1,0,11.02371335,57,8.1,27.5,3151.45,26.5
2013-03-01T00:00:00,261.9529419,3,Rach Mieu,2013,1,15,2,1,0,11.02371335,57,0,28.5,3151.45,26.5
2013-04-01T00:00:00,265.1900024,4,Rach Mieu,2013,1,15,2,0,0,11.02371335,57,104.3,29.3,3151.45,26.5
2013-05-01T00:00:00,275.2124939,5,Rach Mieu,2013,1,15,2,0,0,11.02371335,57,196,29.3,3151.45,26.5
2013-06-01T00:00:00,283.2600098,6,Rach Mieu,2013,1,15,2,0,0,11.02371335,57,291.6,28.2,3151.45,26.5
2013-07-01T00:00:00,287.8500061,7,Rach Mieu,2013,1,15,2,0,0,11.02371335,57,258.4,27.3,3151.45,26.5
2013-08-01T00:00:00,281.0666504,8,Rach Mieu,2013,1,15,2,1,0,11.02371335,57,288.3,27.6,3151.45,26.5
2013-09-01T00:00:00,280.75,9,Rach Mieu,2013,1,15,2,1,0,11.02371335,57,233,27.7,3151.45,26.5
2013-10-01T00:00:00,276.3125,10,Rach Mieu,2013,1,15,2,1,0,11.02371335,57,265.1,27.5,3151.45,26.5
2013-11-01T00:00:00,262.4700012,11,Rach Mieu,2013,1,15,2,0,0,11.02371335,57,230.5,27.6,3151.45,26.5
2013-12-01T00:00:00,252.3333282,12,Rach Mieu,2013,1,15,2,0,0,11.02371335,57,29.1,26.1,3151.45,26.5
2014-01-01T00:00:00,249.4333344,1,Rach Mieu,2014,1,15,2,0,0,13.04604654,56,8.3,25.3,3232.75,27.25
2014-02-01T00:00:00,253.8769226,2,Rach Mieu,2014,1,15,2,1,0,13.04604654,56,0,25.9,3232.75,27.25
2014-03-01T00:00:00,262.1333313,3,Rach Mieu,2014,1,15,2,1,0,13.04604654,56,0,27.9,3232.75,27.25
2014-04-01T00:00:00,265.7124939,4,Rach Mieu,2014,1,15,2,0,0,13.04604654,56,61.2,29.5,3232.75,27.25
2014-05-01T00:00:00,282.6499939,5,Rach Mieu,2014,1,15,2,0,0,13.04604654,56,153.6,29.4,3232.75,27.25
2014-06-01T00:00:00,283.4666748,6,Rach Mieu,2014,1,15,2,0,0,13.04604654,56,190.3,28.2,3232.75,27.25
2014-07-01T00:00:00,274.8800049,7,Rach Mieu,2014,1,15,2,0,0,13.04604654,56,388.6,27.7,3232.75,27.25
2014-08-01T00:00:00,271.8000183,8,Rach Mieu,2014,1,15,2,1,0,13.04604654,56,341.7,28,3232.75,27.25
2014-09-01T00:00:00,269.8250122,9,Rach Mieu,2014,1,15,2,1,0,13.04604654,56,273.3,27.6,3232.75,27.25
2014-10-01T00:00:00,260.4500122,10,Rach Mieu,2014,1,15,2,1,1,13.04604654,56,254.4,27.5,3232.75,27.25
2014-11-01T00:00:00,259.3500061,11,Rach Mieu,2014,1,15,2,0,1,13.04604654,56,291.3,27.6,3232.75,27.25
2014-12-01T00:00:00,248.1800079,12,Rach Mieu,2014,1,15,2,0,1,13.04604654,56,103,27.2,3232.75,27.25
2015-01-01T00:00:00,246.1300049,1,Rach Mieu,2015,1,15,2,0,1,14.9033033,58,43.6,25.6,3269.5,29.6
2015-02-01T00:00:00,250.0916748,2,Rach Mieu,2015,1,15,2,1,1,14.9033033,58,0,26,3269.5,29.6
2015-03-01T00:00:00,262.2470703,3,Rach Mieu,2015,1,15,2,1,1,14.9033033,58,0,27.9,3269.5,29.6
2015-04-01T00:00:00,276.9615479,4,Rach Mieu,2015,1,15,2,0,1,14.9033033,58,6.4,29.4,3269.5,29.6
2015-05-01T00:00:00,278.3777771,5,Rach Mieu,2015,1,15,2,0,1,14.9033033,58,131.6,29.7,3269.5,29.6
2015-06-01T00:00:00,284.2666626,6,Rach Mieu,2015,1,15,2,0,1,14.9033033,58,466.6,28.2,3269.5,29.6
2015-07-01T00:00:00,277.9400024,7,Rach Mieu,2015,1,15,2,0,1,14.9033033,58,200.7,28.6,3269.5,29.6
2015-08-01T00:00:00,284.1600037,8,Rach Mieu,2015,1,15,2,1,1,14.9033033,58,250.6,28.3,3269.5,29.6
2015-09-01T00:00:00,275.3500061,9,Rach Mieu,2015,1,15,2,1,1,14.9033033,58,645.3,27.6,3269.5,29.6
2015-10-01T00:00:00,276.0142822,10,Rach Mieu,2015,1,15,2,1,1,14.9033033,58,231.4,28.3,3269.5,29.6
2015-11-01T00:00:00,267.2285767,11,Rach Mieu,2015,1,15,3,0,1,14.9033033,58,272.4,28,3269.5,29.6
2015-12-01T00:00:00,254.5700073,12,Rach Mieu,2015,1,15,3,0,1,14.9033033,58,48.6,27.8,3269.5,29.6
2016-01-01T00:00:00,250.8818207,1,Rach Mieu,2016,1,15,3,0,1,15.23369235,58,0.2,27.9,3534.45,31.35
2016-02-01T00:00:00,247.0909119,2,Rach Mieu,2016,1,15,3,1,1,15.23369235,58,2.1,27.3,3534.45,31.35
2016-03-01T00:00:00,260.2947388,3,Rach Mieu,2016,1,15,3,1,1,15.23369235,58,0,28,3534.45,31.35
2016-04-01T00:00:00,262.7000122,4,Rach Mieu,2016,1,15,3,0,1,15.23369235,58,4,30.1,3534.45,31.35
2016-05-01T00:00:00,272.0181885,5,Rach Mieu,2016,1,15,3,0,0,15.23369235,58,161.4,29.9,3534.45,31.35
2016-06-01T00:00:00,274.0333252,6,Rach Mieu,2016,1,15,3,0,0,15.23369235,58,230.8,28.3,3534.45,31.35
2016-07-01T00:00:00,274.1666565,7,Rach Mieu,2016,1,15,3,0,0,15.23369235,58,432.2,28.3,3534.45,31.35
2016-08-01T00:00:00,270.8000183,8,Rach Mieu,2016,1,15,3,1,0,15.23369235,58,271.9,28.4,3534.45,31.35
2016-09-01T00:00:00,268.8000183,9,Rach Mieu,2016,1,15,3,1,0,15.23369235,58,345,27.6,3534.45,31.35
2016-10-01T00:00:00,264.4333496,10,Rach Mieu,2016,1,15,3,1,0,15.23369235,58,501.1,27,3534.45,31.35
