date,mean,month,quarter,name,year,bridge,ferry
2019-02-01T00:00:00,159.4757835,2,1,My Loi,2019,1,0
2019-03-01T00:00:00,277.8369658,3,1,My Loi,2019,1,0
2019-04-01T00:00:00,234.6666667,4,2,My Loi,2019,1,0
2019-05-01T00:00:00,284.0063492,5,2,My Loi,2019,1,0
2019-06-01T00:00:00,194.0259259,6,2,My Loi,2019,1,0
2019-07-01T00:00:00,211.9074074,7,3,My Loi,2019,1,0
2019-08-01T00:00:00,442.9166667,8,3,My Loi,2019,1,0
2019-09-01T00:00:00,290.9333333,9,3,My Loi,2019,1,0
2019-10-01T00:00:00,292.9102564,10,4,My Loi,2019,1,0
2019-11-01T00:00:00,306.1911422,11,4,My Loi,2019,1,0
2019-12-01T00:00:00,281.9400871,12,4,My Loi,2019,1,0
2007-01-01T00:00:00,278.9901395,1,1,Vam Cong,2007,0,1
2007-02-01T00:00:00,277.2663866,2,1,Vam Cong,2007,0,1
2007-03-01T00:00:00,506.5194444,3,1,Vam Cong,2007,0,1
2007-04-01T00:00:00,438.5,4,2,Vam Cong,2007,0,1
2007-05-01T00:00:00,273.2555556,5,2,Vam Cong,2007,0,1
2007-06-01T00:00:00,289,6,2,Vam Cong,2007,0,1
2007-07-01T00:00:00,486.5,7,3,Vam Cong,2007,0,1
2007-08-01T00:00:00,494.5,8,3,Vam Cong,2007,0,1
2007-09-01T00:00:00,542,9,3,Vam Cong,2007,0,1
2007-10-01T00:00:00,351.25,10,4,Vam Cong,2007,0,1
2007-11-01T00:00:00,447.2787879,11,4,Vam Cong,2007,0,1
2007-12-01T00:00:00,325.5111111,12,4,Vam Cong,2007,0,1
2008-01-01T00:00:00,297.3239057,1,1,Vam Cong,2008,0,1
2008-02-01T00:00:00,326.1527778,2,1,Vam Cong,2008,0,1
2008-03-01T00:00:00,556.6527778,3,1,Vam Cong,2008,0,1
2008-04-01T00:00:00,448.4277778,4,2,Vam Cong,2008,0,1
2008-05-01T00:00:00,500.1666667,5,2,Vam Cong,2008,0,1
2008-06-01T00:00:00,323.6222222,6,2,Vam Cong,2008,0,1
2008-07-01T00:00:00,458,7,3,Vam Cong,2008,0,1
2008-08-01T00:00:00,429.3888889,8,3,Vam Cong,2008,0,1
2008-09-01T00:00:00,351.2777778,9,3,Vam Cong,2008,0,1
2008-10-01T00:00:00,468.0238095,10,4,Vam Cong,2008,0,1
2008-11-01T00:00:00,405.5944444,11,4,Vam Cong,2008,0,1
2008-12-01T00:00:00,305.1083333,12,4,Vam Cong,2008,0,1
2009-01-01T00:00:00,292.8072124,1,1,Vam Cong,2009,0,1
2009-02-01T00:00:00,255.2179487,2,1,Vam Cong,2009,0,1
2009-03-01T00:00:00,328.2777778,3,1,Vam Cong,2009,0,1
2009-04-01T00:00:00,425.4166667,4,2,Vam Cong,2009,0,1
2009-05-01T00:00:00,415.3277778,5,2,Vam Cong,2009,0,1
2009-06-01T00:00:00,300.7083333,6,2,Vam Cong,2009,0,1
2009-07-01T00:00:00,313.7333333,7,3,Vam Cong,2009,0,1
2009-08-01T00:00:00,331.7222222,8,3,Vam Cong,2009,0,1
2009-09-01T00:00:00,339.5,9,3,Vam Cong,2009,0,1
2009-10-01T00:00:00,427.9666667,10,4,Vam Cong,2009,0,1
2009-11-01T00:00:00,313.1018519,11,4,Vam Cong,2009,0,1
2009-12-01T00:00:00,352.4843392,12,4,Vam Cong,2009,0,1
2010-01-01T00:00:00,291.790404,1,1,Vam Cong,2010,0,1
2010-02-01T00:00:00,320.077381,2,1,Vam Cong,2010,0,1
2010-03-01T00:00:00,503.9529138,3,1,Vam Cong,2010,0,1
2010-04-01T00:00:00,459.4047619,4,2,Vam Cong,2010,0,1
2010-05-01T00:00:00,352.875,5,2,Vam Cong,2010,0,1
2010-06-01T00:00:00,279.1666667,6,2,Vam Cong,2010,0,1
2010-07-01T00:00:00,156.25,7,3,Vam Cong,2010,0,1
2010-08-01T00:00:00,200.7777778,8,3,Vam Cong,2010,0,1
2010-09-01T00:00:00,337.1349206,9,3,Vam Cong,2010,0,1
2010-10-01T00:00:00,422.3333333,10,4,Vam Cong,2010,0,1
2010-11-01T00:00:00,464.3981481,11,4,Vam Cong,2010,0,1
2010-12-01T00:00:00,290.292328,12,4,Vam Cong,2010,0,1
2011-01-01T00:00:00,269.1130536,1,1,Vam Cong,2011,0,1
2011-02-01T00:00:00,574.5670996,2,1,Vam Cong,2011,0,1
2011-03-01T00:00:00,329.8253968,3,1,Vam Cong,2011,0,1
2011-04-01T00:00:00,470.1238095,4,2,Vam Cong,2011,0,1
2011-05-01T00:00:00,253.8611111,5,2,Vam Cong,2011,0,1
2011-06-01T00:00:00,315.5555556,6,2,Vam Cong,2011,0,1
2011-07-01T00:00:00,407.1666667,7,3,Vam Cong,2011,0,1
2011-08-01T00:00:00,307.1111111,8,3,Vam Cong,2011,0,1
2011-09-01T00:00:00,362,9,3,Vam Cong,2011,0,1
2011-10-01T00:00:00,324.55,10,4,Vam Cong,2011,0,1
2011-11-01T00:00:00,331.9166667,11,4,Vam Cong,2011,0,1
2011-12-01T00:00:00,278.0834499,12,4,Vam Cong,2011,0,1
2012-01-01T00:00:00,185.75,1,1,Vam Cong,2012,0,1
2012-02-01T00:00:00,307.7830688,2,1,Vam Cong,2012,0,1
2012-03-01T00:00:00,527.1238095,3,1,Vam Cong,2012,0,1
2012-04-01T00:00:00,197.2,4,2,Vam Cong,2012,0,1
2012-05-01T00:00:00,267.75,5,2,Vam Cong,2012,0,1
2012-06-01T00:00:00,338.5,6,2,Vam Cong,2012,0,1
2012-07-01T00:00:00,477.6666667,7,3,Vam Cong,2012,0,1
2012-08-01T00:00:00,385.9825397,8,3,Vam Cong,2012,0,1
2012-09-01T00:00:00,281.6666667,9,3,Vam Cong,2012,0,1
2012-10-01T00:00:00,452.8333333,10,4,Vam Cong,2012,0,1
2012-11-01T00:00:00,412.9333333,11,4,Vam Cong,2012,0,1
2012-12-01T00:00:00,246.4453704,12,4,Vam Cong,2012,0,1
2013-01-01T00:00:00,336.0854701,1,1,Vam Cong,2013,0,1
2013-02-01T00:00:00,258.5555556,2,1,Vam Cong,2013,0,1
2013-03-01T00:00:00,425.4923077,3,1,Vam Cong,2013,0,1
2013-04-01T00:00:00,418.6111111,4,2,Vam Cong,2013,0,1
2013-05-01T00:00:00,214.0277778,5,2,Vam Cong,2013,0,1
2013-06-01T00:00:00,717.1777778,6,2,Vam Cong,2013,0,1
2013-07-01T00:00:00,109.5,7,3,Vam Cong,2013,0,1
2013-08-01T00:00:00,394.875,8,3,Vam Cong,2013,0,1
2013-09-01T00:00:00,423.6666667,9,3,Vam Cong,2013,0,1
2013-10-01T00:00:00,373,10,4,Vam Cong,2013,0,1
2013-11-01T00:00:00,405.6190476,11,4,Vam Cong,2013,0,1
2013-12-01T00:00:00,355.25,12,4,Vam Cong,2013,0,1
2014-01-01T00:00:00,322.3963585,1,1,Vam Cong,2014,0,1
2014-02-01T00:00:00,388.2539683,2,1,Vam Cong,2014,0,1
2014-03-01T00:00:00,468.6990741,3,1,Vam Cong,2014,0,1
2014-04-01T00:00:00,333.1658249,4,2,Vam Cong,2014,0,1
2014-05-01T00:00:00,239.9722222,5,2,Vam Cong,2014,0,1
2014-06-01T00:00:00,267,6,2,Vam Cong,2014,0,1
2014-07-01T00:00:00,318.0833333,7,3,Vam Cong,2014,0,1
2014-08-01T00:00:00,332.1587302,8,3,Vam Cong,2014,0,1
2014-09-01T00:00:00,283.75,9,3,Vam Cong,2014,0,1
2014-10-01T00:00:00,401.5833333,10,4,Vam Cong,2014,0,1
2014-11-01T00:00:00,289.281746,11,4,Vam Cong,2014,0,1
2014-12-01T00:00:00,238.9487179,12,4,Vam Cong,2014,0,1
2015-01-01T00:00:00,331.5774892,1,1,Vam Cong,2015,0,1
2015-02-01T00:00:00,281.4787879,2,1,Vam Cong,2015,0,1
2015-03-01T00:00:00,421.0037037,3,1,Vam Cong,2015,0,1
2015-04-01T00:00:00,479.3181818,4,2,Vam Cong,2015,0,1
2015-05-01T00:00:00,242.5710956,5,2,Vam Cong,2015,0,1
2015-06-01T00:00:00,331.8095238,6,2,Vam Cong,2015,0,1
2015-07-01T00:00:00,286.3111111,7,3,Vam Cong,2015,0,1
2015-08-01T00:00:00,331.3111111,8,3,Vam Cong,2015,0,1
2015-09-01T00:00:00,464.3166667,9,3,Vam Cong,2015,0,1
2015-10-01T00:00:00,420.7555556,10,4,Vam Cong,2015,0,1
2015-11-01T00:00:00,291.4090909,11,4,Vam Cong,2015,0,1
2015-12-01T00:00:00,181.3930556,12,4,Vam Cong,2015,0,1
2016-01-01T00:00:00,279.3611111,1,1,Vam Cong,2016,0,1
2016-02-01T00:00:00,368.8174603,2,1,Vam Cong,2016,0,1
2016-03-01T00:00:00,566.9166667,3,1,Vam Cong,2016,0,1
2016-04-01T00:00:00,305.9761905,4,2,Vam Cong,2016,0,1
2016-05-01T00:00:00,313.8412698,5,2,Vam Cong,2016,0,1
2016-06-01T00:00:00,273.2777778,6,2,Vam Cong,2016,0,1
2016-07-01T00:00:00,301.8981481,7,3,Vam Cong,2016,0,1
2016-08-01T00:00:00,308.1,8,3,Vam Cong,2016,0,1
2016-09-01T00:00:00,310,9,3,Vam Cong,2016,0,1
2016-10-01T00:00:00,558.75,10,4,Vam Cong,2016,0,1
2016-11-01T00:00:00,238.25,11,4,Vam Cong,2016,0,1
2016-12-01T00:00:00,310.8333333,12,4,Vam Cong,2016,0,1
2017-01-01T00:00:00,182.1011905,1,1,Vam Cong,2017,0,1
2017-02-01T00:00:00,225.3703704,2,1,Vam Cong,2017,0,1
2017-03-01T00:00:00,442.4778555,3,1,Vam Cong,2017,0,1
2017-04-01T00:00:00,330.5530303,4,2,Vam Cong,2017,0,1
2017-05-01T00:00:00,343,5,2,Vam Cong,2017,0,1
2017-06-01T00:00:00,232,6,2,Vam Cong,2017,0,1
2017-07-01T00:00:00,336.5,7,3,Vam Cong,2017,0,1
2017-08-01T00:00:00,365.3333333,8,3,Vam Cong,2017,0,1
2017-09-01T00:00:00,374.1666667,9,3,Vam Cong,2017,0,1
2017-10-01T00:00:00,574.25,10,4,Vam Cong,2017,0,1
2017-11-01T00:00:00,,11,4,Vam Cong,2017,0,1
2017-12-01T00:00:00,159.6666667,12,4,Vam Cong,2017,0,1
2018-01-01T00:00:00,331.1666667,1,1,Vam Cong,2018,0,1
2018-02-01T00:00:00,364.0120614,2,1,Vam Cong,2018,0,1
2018-03-01T00:00:00,364.0071429,3,1,Vam Cong,2018,0,1
2018-04-01T00:00:00,439.75,4,2,Vam Cong,2018,0,1
2018-05-01T00:00:00,288.5,5,2,Vam Cong,2018,0,1
2018-06-01T00:00:00,450.75,6,2,Vam Cong,2018,0,1
2018-07-01T00:00:00,444,7,3,Vam Cong,2018,0,1
2018-08-01T00:00:00,393,8,3,Vam Cong,2018,0,1
2018-09-01T00:00:00,239.25,9,3,Vam Cong,2018,0,1
2018-10-01T00:00:00,338.6296296,10,4,Vam Cong,2018,0,1
2018-11-01T00:00:00,400.05,11,4,Vam Cong,2018,0,1
2018-12-01T00:00:00,333.0833333,12,4,Vam Cong,2018,0,1
2019-01-01T00:00:00,226.1544834,1,1,Vam Cong,2019,0,1
2019-02-01T00:00:00,277.3675214,2,1,Vam Cong,2019,0,1
2019-03-01T00:00:00,417.122549,3,1,Vam Cong,2019,0,1
2019-04-01T00:00:00,260.4333333,4,2,Vam Cong,2019,0,1
2019-05-01T00:00:00,266.0833333,5,2,Vam Cong,2019,1,1
2019-06-01T00:00:00,420.1666667,6,2,Vam Cong,2019,1,1
2019-07-01T00:00:00,396.9738095,7,3,Vam Cong,2019,1,0
2019-08-01T00:00:00,331,8,3,Vam Cong,2019,1,0
2019-09-01T00:00:00,511,9,3,Vam Cong,2019,1,0
2019-10-01T00:00:00,396.9666667,10,4,Vam Cong,2019,1,0
2019-11-01T00:00:00,488.1666667,11,4,Vam Cong,2019,1,0
2019-12-01T00:00:00,196.9987241,12,4,Vam Cong,2019,1,0
